time	cosine_lexical_tok2	cosine_lexical_tok3	condition_info	cosine_lexical_lem3	cosine_syntax_penn_tok3	cosine_syntax_penn_tok2	cosine_syntax_penn_lex2	cosine_syntax_penn_lex3	cosine_semanticL	partner_direction	cosine_lexical_lem2
42	0.166666666667	0.0	19_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.996009168775	1>0.0	0.166666666667
43	0.0	0.0	19_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.997948142467	0>1.0	0.0640184399664
44	0.0	0.0	19_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.998507522817	1>0.0	0.0
45	0.0	0.0	19_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.997052720381	0>1.0	0.0
0	0.19364916731	0.0778498944162	19_2-0-3.txt	0.155699788832	0.0	0.0	0.0	0.0	0.998826873457	0>1.0	0.258198889747
1	0.0230021853114	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999930230207	1>0.0	0.0342326598441
2	0.0185759404192	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999885881703	0>1.0	0.0182331239372
3	0.0	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999334402159	1>0.0	0.0
4	0.0805502790661	0.0377306258435	19_2-0-3.txt	0.0377306258435	0.0	0.0	0.0	0.0	0.999925741169	0>1.0	0.0799282598804
5	0.0	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999662077845	1>0.0	0.0
6	0.0252901297343	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999768440392	0>1.0	0.0373081234017
7	0.0975324490431	0.0100005000375	19_2-0-3.txt	0.0100005000375	0.0	0.0	0.0	0.0	0.999794314512	1>0.0	0.0959464498647
8	0.0517549169507	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999399256722	0>1.0	0.0504647332689
9	0.0	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999410112237	1>0.0	0.0382359556451
10	0.0	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999605882633	0>1.0	0.0
11	0.0	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999521238067	1>0.0	0.0
12	0.019462473604	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999248965594	0>1.0	0.0186989398002
13	0.146938453411	0.0374881038077	19_2-0-3.txt	0.0374881038077	0.0	0.0	0.0	0.0	0.999827924384	1>0.0	0.162405659034
14	0.0	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999898973965	0>1.0	0.0
15	0.0944911182523	0.0541530361074	19_2-0-3.txt	0.0541530361074	0.0	0.0	0.0	0.0	0.998875402447	1>0.0	0.0944911182523
16	0.0267261241912	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999190747948	0>1.0	0.0267261241912
17	0.0	0.0	19_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999920168477	1>0.0	0.0
18	0.0751646028003	0.0273536646621	19_2-0-3.txt	0.0273536646621	0.0	0.0	0.0	0.0	0.999816547702	0>1.0	0.0744781536929
19	0.114707866935	0.0139373668335	19_2-0-3.txt	0.0139373668335	0.0	0.0	0.0	0.0	0.998373880791	1>0.0	0.138918125578
20	0.0779286500199	0.0289157465983	19_2-0-3.txt	0.0289157465983	0.0	0.0	0.0	0.0	0.999600934813	0>1.0	0.0779286500199
0	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999697604788	0>1.0	0.0
1	0.110883190643	0.0418121005004	20_2-1-2.txt	0.0418121005004	0.0	0.0	0.0	0.0	0.999863278551	1>0.0	0.147844254191
2	0.10044039219	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999795372577	0>1.0	0.10044039219
3	0.239958011022	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999780466423	1>0.0	0.239958011022
4	0.170405729137	0.114290897664	20_2-1-2.txt	0.114290897664	0.0	0.0	0.0	0.0	0.999705187827	0>1.0	0.170405729137
5	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999092632477	1>0.0	0.0
6	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.998761547189	0>1.0	0.0
7	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999779004294	1>0.0	0.0
8	0.104210021144	0.0404226041727	20_2-1-2.txt	0.0404226041727	0.0	0.0	0.0	0.0	0.999919818537	0>1.0	0.104210021144
9	0.0682788741999	0.0197796943032	20_2-1-2.txt	0.0197796943032	0.0	0.0	0.0	0.0	0.999722027393	1>0.0	0.0853485927499
10	0.0295656197995	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999804016924	0>1.0	0.0295656197995
11	0.184900065408	0.050251890763	20_2-1-2.txt	0.050251890763	0.0	0.0	0.0	0.0	0.999354448466	1>0.0	0.184900065408
12	0.229415733871	0.0820609939862	20_2-1-2.txt	0.0820609939862	0.0	0.0	0.0	0.0	0.999704647682	0>1.0	0.229415733871
13	0.0441510785688	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999700156165	1>0.0	0.0883021571377
14	0.0670025210173	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.996848087239	0>1.0	0.0670025210173
15	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.995599357159	1>0.0	0.0
16	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.997907872316	0>1.0	0.0
17	0.109108945118	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.99866014265	1>0.0	0.108388746191
18	0.0653197264742	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.99965029542	0>1.0	0.0780488176318
19	0.1788854382	0.0468292905791	20_2-1-2.txt	0.0468292905791	0.0	0.0	0.0	0.0	0.999305476977	1>0.0	0.215165741456
20	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999781864419	0>1.0	0.0
21	0.0720749970156	0.0215016476269	20_2-1-2.txt	0.0215016476269	0.0	0.0	0.0	0.0	0.999786194851	1>0.0	0.0888336318148
22	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999910665879	0>1.0	0.0
23	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999469695806	1>0.0	0.0
24	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999535208429	0>1.0	0.0690065559342
25	0.0322748612184	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999666703121	1>0.0	0.0308606699924
26	0.0521286035143	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.998517618097	0>1.0	0.0747667179419
27	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.998837473772	1>0.0	0.0
28	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.99806202871	0>1.0	0.0
29	0.0398409536445	0.0	20_2-1-2.txt	0.0474578997876	0.0	0.0	0.0	0.0	0.998149089803	1>0.0	0.112587993756
30	0.0	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999779457982	0>1.0	0.0
31	0.0527046276695	0.0	20_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.998950437031	1>0.0	0.105409255339
0	0.286038776774	0.117851130198	34_2-1-3.txt	0.117851130198	0.0	0.0	0.0	0.0	0.998478565395	1>0.0	0.286038776774
1	0.023986954644	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.997046314179	0>1.0	0.0235440804674
2	0.142431373954	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999386028588	1>0.0	0.139801645487
3	0.093968197147	0.0674199862463	34_2-1-3.txt	0.0674199862463	0.0	0.0	0.0	0.0	0.982962790454	0>1.0	0.093968197147
4	0.0	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.992749644863	1>0.0	0.0
5	0.0	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.997022771279	0>1.0	0.0
6	0.0953462589246	0.00961938759733	34_2-1-3.txt	0.0285921832667	0.0	0.0	0.0	0.0	0.999570554015	1>0.0	0.19188064472
7	0.127920429813	0.00934579439252	34_2-1-3.txt	0.0092596562009	0.0	0.0	0.0	0.0	0.99971867387	0>1.0	0.151328889841
8	0.0333333333333	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.997810538368	1>0.0	0.032897584748
9	0.0282391247362	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.99842754084	0>1.0	0.0282391247362
10	0.110687414096	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999739660026	1>0.0	0.127716247034
11	0.188524762494	0.105254046962	34_2-1-3.txt	0.105254046962	0.0	0.0	0.0	0.0	0.999703100339	0>1.0	0.188524762494
12	0.0216641794407	0.0	34_2-1-3.txt	0.0115308734454	0.0	0.0	0.0	0.0	0.998705419213	1>0.0	0.255017887299
13	0.196929772556	0.0236211319411	34_2-1-3.txt	0.0232762793886	0.0	0.0	0.0	0.0	0.999170645094	0>1.0	0.200905521132
14	0.0643637533887	0.0	34_2-1-3.txt	0.0134062230043	0.0	0.0	0.0	0.0	0.999932621662	1>0.0	0.0932154628047
15	0.135240686519	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999937813907	0>1.0	0.127573659197
16	0.142450720575	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999519774503	1>0.0	0.139175553567
17	0.0904534033733	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999463572869	0>1.0	0.146889498403
18	0.130930734142	0.0775890900168	34_2-1-3.txt	0.0775890900168	0.0	0.0	0.0	0.0	0.998971082926	1>0.0	0.127572976669
19	0.0	0.0	34_2-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.998258851571	0>1.0	0.0
20	0.132453235707	0.0112687233964	34_2-1-3.txt	0.0111629114437	0.0	0.0	0.0	0.0	0.999566779551	1>0.0	0.139814735179
0	0.0350643436659	0.0	34_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999157569681	0>1.0	0.0350643436659
1	0.0	0.0	34_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999778554787	1>0.0	0.0
2	0.0404226041727	0.0	34_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999393603962	0>1.0	0.0392837100659
3	0.0645497224368	0.0241331966862	34_1-0-3.txt	0.0241331966862	0.0	0.0	0.0	0.0	0.999658926938	1>0.0	0.0839921051132
4	0.0779812867365	0.0	34_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999555603134	0>1.0	0.0761019434148
5	0.0200100075063	0.0	34_1-0-3.txt	0.0119098266835	0.0	0.0	0.0	0.0	0.997189580606	1>0.0	0.0300150112594
6	0.186338998125	0.0	34_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.997903082837	0>1.0	0.186338998125
7	0.0	0.0	34_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999165360505	1>0.0	0.0552157630374
8	0.0433148081824	0.0	34_1-0-3.txt	0.0468292905791	0.0	0.0	0.0	0.0	0.999330606277	0>1.0	0.0866296163648
9	0.0490290337845	0.0	34_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999906686638	1>0.0	0.0718781977774
10	0.0883883476483	0.0	34_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.998438903319	0>1.0	0.0863868425581
11	0.0980580675691	0.0710669054519	34_1-0-3.txt	0.070359754473	0.0	0.0	0.0	0.0	0.999478883125	1>0.0	0.0944911182523
12	0.0510642921188	0.0	34_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999567923748	0>1.0	0.0492067831305
0	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.99965889648	1>0.0	0.0
1	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.9996056144	0>1.0	0.0
2	0.0714285714286	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999134806942	1>0.0	0.0714285714286
3	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999528786896	0>1.0	0.0
4	0.0428107532712	0.0126208714811	15_1-0-2.txt	0.0126208714811	0.0	0.0	0.0	0.0	0.999675819543	1>0.0	0.0804517986709
5	0.0	0.0	15_1-0-2.txt	0.0302198942608	0.0	0.0	0.0	0.0	0.999460759882	0>1.0	0.076546554462
6	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999617732624	1>0.0	0.0
7	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999724654223	0>1.0	0.0
8	0.111803398875	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998873830624	1>0.0	0.111803398875
9	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.994980485615	0>1.0	0.0
10	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998243301442	1>0.0	0.0
11	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997417043561	0>1.0	0.0
12	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998295285205	1>0.0	0.0
13	0.115813715472	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999558769726	0>1.0	0.112193638801
14	0.0193022859121	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999313959873	1>0.0	0.036575847798
15	0.106600358178	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998828610367	0>1.0	0.104257207029
16	0.0547996624351	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999560428884	1>0.0	0.0547996624351
17	0.146458258388	0.0170996392014	15_1-0-2.txt	0.0170996392014	0.0	0.0	0.0	0.0	0.999857444406	0>1.0	0.144187450182
18	0.0890870806375	0.019245008973	15_1-0-2.txt	0.019245008973	0.0	0.0	0.0	0.0	0.999446695977	1>0.0	0.105246962317
19	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997764828693	0>1.0	0.0
20	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.995691483558	1>0.0	0.0
21	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999583559526	0>1.0	0.0
22	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999336898214	1>0.0	0.0
23	0.0629940788349	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999881742792	0>1.0	0.0629940788349
24	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999824281182	1>0.0	0.0
25	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999762713328	0>1.0	0.0
26	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.99733309567	1>0.0	0.0
27	0.0495073771488	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997341006451	0>1.0	0.0867109969524
28	0.0300828418798	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999523318024	1>0.0	0.112110370934
29	0.0222772959677	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999445437577	0>1.0	0.0438845599041
30	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998169748831	1>0.0	0.0
31	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999779130667	0>1.0	0.0
32	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999394235374	1>0.0	0.0
33	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.99906240588	0>1.0	0.0
34	0.0404226041727	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999844496495	1>0.0	0.0404226041727
35	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999079793647	0>1.0	0.0
36	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.996575471037	1>0.0	0.0
37	0.139177800128	0.0784464540553	15_1-0-2.txt	0.0784464540553	0.0	0.0	0.0	0.0	0.998955451408	0>1.0	0.139177800128
38	0.203596983674	0.0920357986617	15_1-0-2.txt	0.0920357986617	0.0	0.0	0.0	0.0	0.999574378488	1>0.0	0.203596983674
39	0.223944967294	0.141602086479	15_1-0-2.txt	0.141602086479	0.0	0.0	0.0	0.0	0.998956582424	0>1.0	0.239025421606
40	0.0580992893774	0.0371150785699	15_1-0-2.txt	0.0371150785699	0.0	0.0	0.0	0.0	0.999759456469	1>0.0	0.057735026919
41	0.071283243564	0.0165839531702	15_1-0-2.txt	0.0165839531702	0.0	0.0	0.0	0.0	0.99952737988	0>1.0	0.071283243564
42	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999658088817	1>0.0	0.0
43	0.0754851356096	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998819176829	0>1.0	0.0754851356096
44	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.99811414005	1>0.0	0.0
45	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998150227726	0>1.0	0.0
46	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.99957192631	1>0.0	0.0
47	0.0503579746698	0.019641855033	15_1-0-2.txt	0.019641855033	0.0	0.0	0.0	0.0	0.999647769202	0>1.0	0.0498135481387
48	0.0314037146511	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999575819368	1>0.0	0.0302613766334
49	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999283193183	0>1.0	0.0845154254729
50	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999094714016	1>0.0	0.0
51	0.166737573569	0.0532434868065	15_1-0-2.txt	0.0532434868065	0.0	0.0	0.0	0.0	0.999875355897	0>1.0	0.166737573569
52	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999813772569	1>0.0	0.0
53	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999093586322	0>1.0	0.0
54	0.258198889747	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.996902136159	1>0.0	0.258198889747
55	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999558340174	0>1.0	0.0
56	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.99869037807	1>0.0	0.0
57	0.0636284762976	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999488774668	0>1.0	0.0636284762976
58	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999330451191	1>0.0	0.0
59	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.99281404852	0>1.0	0.0
60	0.0805822964025	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999421589753	1>0.0	0.0805822964025
61	0.0	0.0	15_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998146965738	0>1.0	0.0
0	0.014917067879	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999723212993	1>0.0	0.0443387413474
1	0.0992583333971	0.0	38_1-1-3.txt	0.0176831963922	0.0	0.0	0.0	0.0	0.999822651723	0>1.0	0.136835647593
2	0.0376443843002	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999727312865	1>0.0	0.0332574614787
3	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999444363763	0>1.0	0.0536364611573
4	0.101031364057	0.0410304969931	38_1-1-3.txt	0.0547073293241	0.0	0.0	0.0	0.0	0.999823661659	1>0.0	0.134286212566
5	0.0888523316639	0.0310161403466	38_1-1-3.txt	0.0310161403466	0.0	0.0	0.0	0.0	0.999951968905	0>1.0	0.153669657962
6	0.0527046276695	0.0276394996411	38_1-1-3.txt	0.0276394996411	0.0	0.0	0.0	0.0	0.999284119781	1>0.0	0.077151674981
7	0.408248290464	0.242535625036	38_1-1-3.txt	0.242535625036	0.0	0.0	0.0	0.0	0.999734132995	0>1.0	0.408248290464
8	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.998510932295	1>0.0	0.0
9	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.998778112684	0>1.0	0.0
10	0.080218491852	0.0350070021007	38_1-1-3.txt	0.0350070021007	0.0	0.0	0.0	0.0	0.999862553314	1>0.0	0.080218491852
11	0.0557657184542	0.0	38_1-1-3.txt	0.0147313912747	0.0	0.0	0.0	0.0	0.999711533438	0>1.0	0.0975900072949
12	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.998341044892	1>0.0	0.0
13	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999462842751	0>1.0	0.0
14	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.997989740197	1>0.0	0.0
15	0.298142397	0.188982236505	38_1-1-3.txt	0.188982236505	0.0	0.0	0.0	0.0	0.997457985867	0>1.0	0.298142397
16	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.998319395186	1>0.0	0.0
17	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.997142457994	0>1.0	0.0
18	0.161690416691	0.0883883476483	38_1-1-3.txt	0.0883883476483	0.0	0.0	0.0	0.0	0.994055352406	1>0.0	0.161690416691
19	0.0571661950475	0.0	38_1-1-3.txt	0.0645497224368	0.0	0.0	0.0	0.0	0.999747118612	0>1.0	0.171498585143
20	0.136082763488	0.0778498944162	38_1-1-3.txt	0.0778498944162	0.0	0.0	0.0	0.0	0.999465068803	1>0.0	0.136082763488
21	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999178413839	0>1.0	0.0
22	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999162829001	1>0.0	0.0
23	0.0	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.9989386578	0>1.0	0.0
24	0.167053813917	0.06415002991	38_1-1-3.txt	0.124878108211	0.0	0.0	0.0	0.0	0.999770023058	1>0.0	0.260820265479
25	0.150075056297	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999809615071	0>1.0	0.192668658897
26	0.162443449732	0.0234969125617	38_1-1-3.txt	0.0452997937024	0.0	0.0	0.0	0.0	0.999718764505	1>0.0	0.184012404774
27	0.0253673144716	0.0	38_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999791363815	0>1.0	0.0253673144716
0	0.0	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999176556364	0>1.0	0.0
1	0.0	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999398426783	1>0.0	0.0
2	0.035805743702	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.99943190409	0>1.0	0.035805743702
3	0.0188982236505	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999596380809	1>0.0	0.036514837167
4	0.0	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999696610423	0>1.0	0.0
5	0.0644825880219	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999009330178	1>0.0	0.064051261522
6	0.107781631264	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999606893555	0>1.0	0.195427967281
7	0.0936585811582	0.0300015001125	18_1-0-3.txt	0.0297087955511	0.0	0.0	0.0	0.0	0.999872512558	1>0.0	0.0920574617898
8	0.0905357460425	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999308039869	0>1.0	0.0905357460425
9	0.0234632917178	0.0	18_1-0-3.txt	0.00952380952381	0.0	0.0	0.0	0.0	0.999686353258	1>0.0	0.0625687779141
10	0.0926164167516	0.0116642368704	18_1-0-3.txt	0.0116642368704	0.0	0.0	0.0	0.0	0.998493426866	0>1.0	0.0926164167516
11	0.0502062694274	0.0118929691709	18_1-0-3.txt	0.0118929691709	0.0	0.0	0.0	0.0	0.998636507468	1>0.0	0.0502062694274
12	0.0712403535219	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999392091629	0>1.0	0.0785965353525
13	0.0377964473009	0.0	18_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999330558023	1>0.0	0.0370688312201
14	0.106066017178	0.0426789599776	18_1-0-3.txt	0.0419960525566	0.0	0.0	0.0	0.0	0.995889379219	0>1.0	0.104764544365
0	0.0829739813645	0.0	14_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999443223949	1>0.0	0.0801283080215
1	0.101046191699	0.0243757474709	14_2-0-3.txt	0.0243757474709	0.0	0.0	0.0	0.0	0.999592657317	0>1.0	0.0936914611245
2	0.106662216454	0.0396117274015	14_2-0-3.txt	0.0396117274015	0.0	0.0	0.0	0.0	0.99958369658	1>0.0	0.102411003797
3	0.073728992534	0.0190510753385	14_2-0-3.txt	0.0190510753385	0.0	0.0	0.0	0.0	0.999826940361	0>1.0	0.0731507169976
4	0.00649734312988	0.0	14_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999599117645	1>0.0	0.0192370941016
5	0.10510691307	0.0158735158027	14_2-0-3.txt	0.0158735158027	0.0	0.0	0.0	0.0	0.999768645419	0>1.0	0.110360713932
6	0.103227954819	0.00834057656228	14_2-0-3.txt	0.00834057656228	0.0	0.0	0.0	0.0	0.999861580035	1>0.0	0.103227954819
0	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.987943399991	1>0.0	0.0
1	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997055468672	0>1.0	0.0
2	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.982514727887	1>0.0	0.0
3	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998683883106	0>1.0	0.0
4	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998410721038	1>0.0	0.0
5	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998192007811	0>1.0	0.0
6	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997196119938	1>0.0	0.0
7	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999734777295	0>1.0	0.0286064783845
8	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999683112002	1>0.0	0.0
9	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999323059262	0>1.0	0.0
10	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999531593881	1>0.0	0.113066754217
11	0.0	0.0	7_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998202267964	0>1.0	0.0
